
Zeit;Weg;Kraft;Biegespannung;
89,38;11,929;333,40;48,71;
89,38;11,930;333,30;48,69;
89,39;11,931;332,80;48,62;
89,39;11,932;332,10;48,52;
89,39;11,932;332,00;48,50;
89,40;11,932;332,70;48,60;
89,40;11,934;333,60;48,74;
89,41;11,934;334,40;48,85;
89,42;11,934;334,20;48,82;
89,42;11,936;333,60;48,74;
89,43;11,936;333,50;48,72;
89,43;11,936;333,30;48,69;
89,43;11,938;333,80;48,77;
89,44;11,938;333,40;48,71;
89,44;11,939;333,00;48,65;
89,45;11,939;333,10;48,66;
89,46;11,940;332,90;48,63;
89,46;11,941;333,10;48,66;
89,46;11,941;332,80;48,62;
89,47;11,942;332,60;48,59;
89,47;11,943;332,90;48,63;
89,48;11,943;333,60;48,74;
89,49;11,944;333,80;48,77;
89,49;11,944;333,90;48,78;
89,50;11,946;333,20;48,68;
89,50;11,946;333,20;48,68;
89,50;11,946;332,80;48,62;
89,51;11,948;332,20;48,53;
89,51;11,948;332,50;48,58;
89,52;11,949;332,70;48,60;
89,53;11,950;332,60;48,59;
89,53;11,950;333,40;48,71;
89,54;11,951;333,20;48,68;
89,54;11,951;331,90;48,49;
89,54;11,952;332,40;48,56;
89,55;11,953;332,30;48,55;
89,56;11,953;332,70;48,60;
89,56;11,954;333,40;48,71;
89,57;11,955;333,90;48,78;
89,57;11,955;333,90;48,78;
89,57;11,956;334,00;48,79;
89,58;11,957;334,20;48,82;
89,58;11,958;333,80;48,77;
89,59;11,958;334,30;48,84;
89,60;11,959;333,90;48,78;
89,60;11,960;333,70;48,75;
89,61;11,960;333,60;48,74;
89,61;11,961;332,80;48,62;
89,61;11,962;332,80;48,62;
89,62;11,962;332,30;48,55;
89,63;11,963;332,40;48,56;
89,63;11,964;332,30;48,55;
89,64;11,964;332,60;48,59;
89,64;11,965;333,40;48,71;
89,64;11,965;332,90;48,63;
89,65;11,966;333,50;48,72;
89,65;11,967;333,70;48,75;
89,66;11,967;333,90;48,78;
89,67;11,968;334,50;48,87;
89,67;11,969;334,30;48,84;
89,68;11,969;333,90;48,78;
89,68;11,970;333,60;48,74;
89,68;11,971;333,90;48,78;
89,69;11,972;333,70;48,75;
89,69;11,972;333,50;48,72;
89,70;11,973;333,00;48,65;
89,71;11,974;332,50;48,58;
89,71;11,974;332,30;48,55;
89,71;11,975;332,80;48,62;
89,72;11,976;333,20;48,68;
89,72;11,976;332,80;48,62;
89,73;11,977;333,50;48,72;
89,74;11,977;333,80;48,77;
89,74;11,978;333,50;48,72;
89,75;11,979;333,40;48,71;
89,75;11,979;332,90;48,63;
89,75;11,980;332,20;48,53;
89,76;11,981;332,20;48,53;
89,76;11,981;333,10;48,66;
89,77;11,982;333,00;48,65;
89,78;11,983;333,30;48,69;
89,78;11,983;333,30;48,69;
89,79;11,984;332,80;48,62;
89,79;11,984;333,50;48,72;
89,79;11,986;333,80;48,77;
89,80;11,986;334,20;48,82;
89,81;11,986;334,50;48,87;
89,81;11,988;333,80;48,77;
89,82;11,988;333,40;48,71;
89,82;11,988;333,20;48,68;
89,82;11,990;332,90;48,63;
89,83;11,990;333,30;48,69;
89,83;11,991;333,70;48,75;
89,84;11,991;334,10;48,81;
89,85;11,992;334,30;48,84;
89,85;11,993;333,90;48,78;
89,86;11,993;333,20;48,68;
89,86;11,994;333,40;48,71;
89,86;11,995;333,50;48,72;
89,87;11,995;333,90;48,78;
89,88;11,996;334,10;48,81;
89,88;11,997;333,90;48,78;
89,89;11,998;334,00;48,79;
89,89;11,998;333,90;48,78;
89,89;11,998;334,20;48,82;
89,90;12,000;334,10;48,81;
89,90;12,000;334,00;48,79;
89,91;12,000;333,50;48,72;
89,92;12,002;332,80;48,62;
89,92;12,002;332,50;48,58;
89,93;12,002;332,80;48,62;
89,93;12,003;333,60;48,74;
89,93;12,004;334,70;48,90;
89,94;12,005;335,20;48,97;
89,94;12,005;334,90;48,93;
89,95;12,006;334,90;48,93;
89,96;12,007;334,40;48,85;
89,96;12,007;334,00;48,79;
89,96;12,008;333,90;48,78;
89,97;12,009;333,10;48,66;
89,97;12,009;333,50;48,72;
89,98;12,010;334,50;48,87;
89,99;12,010;334,80;48,91;
89,99;12,012;334,80;48,91;
90,00;12,012;334,90;48,93;
90,00;12,012;334,80;48,91;
90,00;12,014;334,20;48,82;
90,01;12,014;335,20;48,97;
90,01;12,015;334,50;48,87;
90,02;12,016;333,80;48,77;
90,03;12,016;334,20;48,82;
90,03;12,017;333,70;48,75;
90,04;12,017;333,20;48,68;
90,04;12,018;333,20;48,68;
90,04;12,019;333,00;48,65;
90,05;12,019;333,10;48,66;
90,06;12,020;334,60;48,88;
90,06;12,021;334,50;48,87;
90,07;12,021;334,60;48,88;
90,07;12,022;334,40;48,85;
90,07;12,023;334,00;48,79;
90,08;12,024;335,10;48,96;
90,08;12,024;335,20;48,97;
90,09;12,024;335,10;48,96;
90,10;12,026;334,00;48,79;
90,10;12,026;333,10;48,66;
90,11;12,026;333,40;48,71;
90,11;12,028;333,80;48,77;
90,11;12,028;334,10;48,81;
90,12;12,028;334,10;48,81;
90,13;12,030;334,10;48,81;
90,13;12,030;333,50;48,72;
90,14;12,031;334,50;48,87;
90,14;12,031;334,50;48,87;
90,14;12,032;333,40;48,71;
90,15;12,033;334,60;48,88;
90,15;12,033;333,70;48,75;
90,16;12,034;334,40;48,85;
90,17;12,035;335,00;48,94;
90,17;12,035;333,80;48,77;
90,18;12,036;333,90;48,78;
90,18;12,036;333,40;48,71;
90,18;12,037;333,80;48,77;
90,19;12,038;334,20;48,82;
90,19;12,038;334,30;48,84;
90,20;12,039;333,90;48,78;
90,21;12,040;333,70;48,75;
90,21;12,040;333,90;48,78;
90,21;12,041;334,00;48,79;
90,22;12,042;334,40;48,85;
90,22;12,042;334,60;48,88;
90,23;12,043;334,40;48,85;
90,24;12,044;334,90;48,93;
90,24;12,045;334,20;48,82;
90,25;12,045;334,00;48,79;
90,25;12,046;334,30;48,84;
90,25;12,047;334,10;48,81;
90,26;12,047;334,90;48,93;
90,26;12,048;335,10;48,96;
90,27;12,049;334,90;48,93;
90,28;12,049;334,60;48,88;
90,28;12,050;334,70;48,90;
90,29;12,050;335,40;49,00;
90,29;12,051;335,00;48,94;
90,29;12,052;335,00;48,94;
90,30;12,052;334,80;48,91;
90,31;12,053;334,00;48,79;
90,31;12,054;333,60;48,74;
90,32;12,054;334,00;48,79;
90,32;12,055;333,80;48,77;
90,32;12,056;334,10;48,81;
90,33;12,057;335,30;48,98;
90,33;12,057;334,80;48,91;
90,34;12,058;333,90;48,78;
90,35;12,059;333,70;48,75;
90,35;12,059;333,80;48,77;
90,36;12,060;334,50;48,87;
90,36;12,061;335,20;48,97;
90,36;12,061;335,50;49,01;
90,37;12,062;334,60;48,88;
90,38;12,063;334,00;48,79;
90,38;12,063;334,50;48,87;
90,39;12,064;335,20;48,97;
90,39;12,064;335,50;49,01;
90,39;12,065;335,50;49,01;
90,40;12,066;335,40;49,00;
90,40;12,066;334,20;48,82;
90,41;12,067;334,10;48,81;
90,42;12,068;334,60;48,88;
90,42;12,068;334,40;48,85;
90,43;12,069;334,00;48,79;
90,43;12,070;333,80;48,77;
90,43;12,071;333,50;48,72;
90,44;12,071;332,70;48,60;
90,44;12,072;333,30;48,69;
90,45;12,073;333,50;48,72;
90,46;12,073;333,40;48,71;
90,46;12,074;333,30;48,69;
90,46;12,075;332,60;48,59;
90,47;12,075;333,00;48,65;
90,47;12,076;333,40;48,71;
90,48;12,076;334,00;48,79;
90,49;12,077;333,90;48,78;
90,49;12,078;333,50;48,72;
90,50;12,078;333,60;48,74;
90,50;12,079;333,70;48,75;
90,50;12,080;334,50;48,87;
90,51;12,080;334,10;48,81;
90,51;12,081;334,10;48,81;
90,52;12,082;334,00;48,79;
90,53;12,083;334,20;48,82;
90,53;12,083;334,90;48,93;
90,54;12,084;335,10;48,96;
90,54;12,085;335,30;48,98;
90,54;12,085;335,30;48,98;
90,55;12,086;334,60;48,88;
90,56;12,087;334,40;48,85;
90,56;12,087;334,00;48,79;
90,57;12,088;333,50;48,72;
90,57;12,089;333,70;48,75;
90,57;12,089;333,70;48,75;
90,58;12,090;333,30;48,69;
90,58;12,090;333,60;48,74;
90,59;12,091;333,60;48,74;
90,60;12,092;333,60;48,74;
90,60;12,092;334,70;48,90;
90,61;12,093;335,00;48,94;
90,61;12,094;335,30;48,98;
90,61;12,094;335,00;48,94;
90,62;12,095;335,30;48,98;
90,63;12,096;335,40;49,00;
90,63;12,097;335,60;49,03;
90,64;12,097;335,80;49,06;
90,64;12,098;335,10;48,96;
90,64;12,099;334,20;48,82;
90,65;12,099;333,30;48,69;
90,65;12,100;333,30;48,69;
90,66;12,101;333,30;48,69;
90,67;12,101;334,60;48,88;
90,67;12,102;335,60;49,03;
90,68;12,102;335,00;48,94;
90,68;12,103;335,20;48,97;
90,68;12,104;333,90;48,78;
90,69;12,104;333,90;48,78;
90,69;12,105;334,50;48,87;
90,70;12,106;334,40;48,85;
90,71;12,106;335,00;48,94;
90,71;12,107;335,10;48,96;
90,71;12,108;335,20;48,97;
90,72;12,108;335,40;49,00;
90,72;12,109;335,30;48,98;
90,73;12,110;335,10;48,96;
90,74;12,111;334,80;48,91;
90,74;12,111;335,00;48,94;
90,75;12,112;335,00;48,94;
90,75;12,113;334,50;48,87;
90,75;12,113;335,30;48,98;
90,76;12,114;334,80;48,91;
90,76;12,115;334,80;48,91;
90,77;12,115;335,80;49,06;
90,78;12,116;335,10;48,96;
90,78;12,116;335,50;49,01;
90,79;12,117;335,40;49,00;
90,79;12,118;334,80;48,91;
90,79;12,118;334,70;48,90;
90,80;12,119;334,10;48,81;
90,81;12,120;333,30;48,69;
90,81;12,120;333,70;48,75;
90,82;12,121;333,90;48,78;
90,82;12,122;334,50;48,87;
90,82;12,123;335,70;49,04;
90,83;12,123;335,30;48,98;
90,83;12,124;335,50;49,01;
90,84;12,125;335,20;48,97;
90,85;12,125;334,70;48,90;
90,85;12,126;334,80;48,91;
90,86;12,127;334,80;48,91;
90,86;12,127;335,20;48,97;
90,86;12,128;335,90;49,07;
90,87;12,128;335,70;49,04;
90,88;12,129;334,80;48,91;
90,88;12,130;333,90;48,78;
90,89;12,130;333,60;48,74;
90,89;12,131;333,70;48,75;
90,89;12,132;334,90;48,93;
90,90;12,132;335,10;48,96;
90,90;12,134;335,20;48,97;
90,91;12,134;335,00;48,94;
90,92;12,134;334,40;48,85;
90,92;12,135;333,90;48,78;
90,93;12,136;333,30;48,69;
90,93;12,137;333,50;48,72;
90,93;12,137;333,60;48,74;
90,94;12,138;333,90;48,78;
90,94;12,139;334,50;48,87;
90,95;12,139;334,70;48,90;
90,96;12,140;335,50;49,01;
90,96;12,141;335,90;49,07;
90,96;12,142;335,30;48,98;
90,97;12,142;334,90;48,93;
90,97;12,142;333,60;48,74;
90,98;12,144;333,60;48,74;
90,99;12,144;334,00;48,79;
90,99;12,144;334,10;48,81;
91,00;12,146;334,60;48,88;
91,00;12,146;335,20;48,97;
91,00;12,146;336,10;49,10;
91,01;12,148;336,20;49,12;
91,01;12,148;336,50;49,16;
91,02;12,149;336,10;49,10;
91,03;12,149;335,80;49,06;
91,03;12,150;336,10;49,10;
91,04;12,151;335,90;49,07;
91,04;12,151;335,70;49,04;
91,04;12,152;335,60;49,03;
91,05;12,153;335,00;48,94;
91,06;12,153;335,80;49,06;
91,06;12,154;335,70;49,04;
91,07;12,155;335,40;49,00;
91,07;12,156;336,20;49,12;
91,07;12,156;335,90;49,07;
91,08;12,156;335,80;49,06;
91,08;12,158;335,30;48,98;
91,09;12,158;335,00;48,94;
91,10;12,158;334,60;48,88;
91,10;12,160;334,60;48,88;
91,11;12,160;335,10;48,96;
91,11;12,160;334,70;48,90;
91,11;12,161;334,40;48,85;
91,12;12,162;334,70;48,90;
91,13;12,163;334,00;48,79;
91,13;12,163;335,00;48,94;
91,14;12,164;335,00;48,94;
91,14;12,165;334,30;48,84;
91,14;12,165;335,30;48,98;
91,15;12,166;334,70;48,90;
91,15;12,167;334,40;48,85;
91,16;12,167;334,60;48,88;
91,17;12,168;334,50;48,87;
91,17;12,168;334,80;48,91;
91,18;12,169;335,40;49,00;
91,18;12,170;335,80;49,06;
91,18;12,170;335,00;48,94;
91,19;12,172;334,50;48,87;
91,19;12,172;333,70;48,75;
91,20;12,172;333,50;48,72;
91,21;12,174;334,20;48,82;
91,21;12,174;334,40;48,85;
91,21;12,175;334,80;48,91;
91,22;12,175;335,10;48,96;
91,22;12,176;335,00;48,94;
91,23;12,177;335,20;48,97;
91,24;12,177;336,10;49,10;
91,24;12,178;336,00;49,09;
91,25;12,179;336,10;49,10;
91,25;12,179;336,70;49,19;
91,25;12,180;335,70;49,04;
91,26;12,181;336,20;49,12;
91,26;12,182;336,00;49,09;
91,27;12,182;335,50;49,01;
91,28;12,182;335,60;49,03;
91,28;12,184;335,40;49,00;
91,29;12,184;336,00;49,09;
91,29;12,184;336,00;49,09;
91,29;12,186;336,10;49,10;
91,30;12,186;336,10;49,10;
91,31;12,186;335,60;49,03;
91,31;12,188;335,60;49,03;
91,32;12,188;335,50;49,01;
91,32;12,189;335,40;49,00;
91,32;12,189;335,20;48,97;
91,33;12,190;334,80;48,91;
91,33;12,191;335,30;48,98;
91,34;12,191;335,60;49,03;
91,35;12,192;335,70;49,04;
91,35;12,193;336,00;49,09;
91,36;12,193;335,30;48,98;
91,36;12,194;335,20;48,97;
91,36;12,194;335,60;49,03;
91,37;12,196;335,00;48,94;
91,38;12,196;335,50;49,01;
91,38;12,196;335,80;49,06;
91,39;12,198;335,60;49,03;
91,39;12,198;336,50;49,16;
91,39;12,199;336,60;49,17;
91,40;12,200;336,70;49,19;
91,40;12,200;336,30;49,13;
91,41;12,200;336,30;49,13;
91,42;12,201;336,10;49,10;
91,42;12,202;335,00;48,94;
91,43;12,203;335,20;48,97;
91,43;12,203;334,50;48,87;
91,43;12,204;334,40;48,85;
91,44;12,205;334,80;48,91;
91,44;12,205;335,30;48,98;
91,45;12,206;335,90;49,07;
91,46;12,207;336,00;49,09;
91,46;12,208;335,90;49,07;
91,46;12,208;335,30;48,98;
91,47;12,209;335,30;48,98;
91,47;12,210;335,50;49,01;
91,48;12,210;335,60;49,03;
91,49;12,211;335,90;49,07;
91,49;12,212;335,70;49,04;
91,50;12,212;335,20;48,97;
91,50;12,213;335,20;48,97;
91,50;12,214;335,50;49,01;
91,51;12,214;335,40;49,00;
91,51;12,215;336,10;49,10;
91,52;12,215;336,20;49,12;
91,53;12,216;336,40;49,15;
91,53;12,217;336,50;49,16;
91,54;12,217;336,50;49,16;
91,54;12,218;336,70;49,19;
91,54;12,219;336,30;49,13;
91,55;12,219;336,40;49,15;
91,56;12,220;336,20;49,12;
91,56;12,221;335,50;49,01;
91,57;12,222;335,70;49,04;
91,57;12,222;335,90;49,07;
91,57;12,223;335,30;48,98;
91,58;12,224;336,10;49,10;
91,58;12,224;335,80;49,06;
91,59;12,224;335,90;49,07;
91,60;12,226;336,10;49,10;
91,60;12,226;336,50;49,16;
91,61;12,227;336,40;49,15;
91,61;12,227;335,60;49,03;
91,61;12,228;336,20;49,12;
91,62;12,229;336,10;49,10;
91,63;12,229;336,10;49,10;
91,63;12,230;336,70;49,19;
91,64;12,231;336,10;49,10;
91,64;12,231;335,70;49,04;
91,64;12,232;336,00;49,09;
91,65;12,233;335,50;49,01;
91,65;12,233;335,40;49,00;
91,66;12,234;335,30;48,98;
91,67;12,234;334,70;48,90;
91,67;12,236;335,40;49,00;
91,68;12,236;335,30;48,98;
91,68;12,236;334,90;48,93;
91,68;12,238;335,10;48,96;
91,69;12,238;334,40;48,85;
91,69;12,238;334,80;48,91;
91,70;12,240;335,20;48,97;
91,71;12,240;335,20;48,97;
91,71;12,241;335,50;49,01;
91,71;12,241;335,20;48,97;
91,72;12,242;335,90;49,07;
91,72;12,243;336,20;49,12;
91,73;12,243;336,20;49,12;
91,74;12,244;336,30;49,13;
91,74;12,245;336,00;49,09;
91,75;12,245;335,90;49,07;
91,75;12,246;335,90;49,07;
91,75;12,247;335,90;49,07;
91,76;12,248;335,90;49,07;
91,76;12,248;336,10;49,10;
91,77;12,248;336,40;49,15;
91,78;12,250;336,00;49,09;
91,78;12,250;335,70;49,04;
91,79;12,250;335,40;49,00;
91,79;12,252;334,80;48,91;
91,79;12,252;335,40;49,00;
91,80;12,252;335,60;49,03;
91,81;12,253;336,10;49,10;
91,81;12,254;336,60;49,17;
91,82;12,255;336,40;49,15;
91,82;12,255;336,20;49,12;
91,82;12,256;336,30;49,13;
91,83;12,257;336,00;49,09;
91,83;12,257;335,90;49,07;
91,84;12,258;336,20;49,12;
91,85;12,259;336,10;49,10;
91,85;12,259;336,10;49,10;
91,86;12,260;336,20;49,12;
91,86;12,260;336,30;49,13;
91,86;12,262;335,40;49,00;
91,87;12,262;335,50;49,01;
91,88;12,262;335,60;49,03;
91,88;12,264;334,80;48,91;
91,89;12,264;335,00;48,94;
91,89;12,264;335,00;48,94;
91,89;12,266;335,10;48,96;
91,90;12,266;335,90;49,07;
91,90;12,267;335,10;48,96;
91,91;12,267;334,90;48,93;
91,92;12,268;335,50;49,01;
91,92;12,269;336,00;49,09;
91,93;12,269;337,00;49,23;
91,93;12,270;336,70;49,19;
91,93;12,271;336,00;49,09;
91,94;12,271;335,30;48,98;
91,94;12,272;335,30;48,98;
91,95;12,273;336,10;49,10;
91,96;12,274;335,80;49,06;
91,96;12,274;336,30;49,13;
91,96;12,274;336,30;49,13;
91,97;12,276;335,70;49,04;
91,97;12,276;336,90;49,22;
91,98;12,276;336,10;49,10;
91,99;12,278;336,30;49,13;
91,99;12,278;336,40;49,15;
92,00;12,278;336,00;49,09;
92,00;12,280;335,70;49,04;
92,00;12,280;335,40;49,00;
92,01;12,281;335,80;49,06;
92,01;12,281;335,40;49,00;
92,02;12,282;336,20;49,12;
92,03;12,283;335,90;49,07;
92,03;12,283;335,80;49,06;
92,04;12,284;335,60;49,03;
92,04;12,285;335,50;49,01;
92,04;12,285;335,70;49,04;
92,05;12,286;335,50;49,01;
92,06;12,286;335,70;49,04;
92,06;12,288;335,80;49,06;
92,07;12,288;335,80;49,06;
92,07;12,288;335,60;49,03;
92,07;12,290;335,80;49,06;
92,08;12,290;335,60;49,03;
92,08;12,290;335,50;49,01;
92,09;12,291;336,30;49,13;
92,10;12,292;336,30;49,13;
92,10;12,292;336,10;49,10;
92,11;12,293;336,00;49,09;
92,11;12,294;335,50;49,01;
92,11;12,295;334,50;48,87;
92,12;12,295;335,30;48,98;
92,13;12,296;335,90;49,07;
92,13;12,297;336,10;49,10;
92,14;12,297;335,70;49,04;
92,14;12,298;335,40;49,00;
92,14;12,299;335,40;49,00;
92,15;12,299;335,30;48,98;
92,15;12,300;337,10;49,25;
92,16;12,300;336,40;49,15;
92,17;12,301;336,60;49,17;
92,17;12,302;336,30;49,13;
92,18;12,302;335,50;49,01;
92,18;12,303;336,00;49,09;
92,18;12,304;335,90;49,07;
92,19;12,304;336,30;49,13;
92,19;12,305;336,60;49,17;
92,20;12,306;336,70;49,19;
92,21;12,307;336,70;49,19;
92,21;12,307;336,70;49,19;
92,21;12,308;336,70;49,19;
92,22;12,309;336,50;49,16;
92,22;12,309;336,40;49,15;
92,23;12,310;336,00;49,09;
92,24;12,311;335,60;49,03;
92,24;12,311;336,40;49,15;
92,25;12,312;336,80;49,20;
92,25;12,313;337,40;49,29;
92,25;12,313;337,30;49,28;
92,26;12,314;336,20;49,12;
92,26;12,314;336,20;49,12;
92,27;12,315;336,20;49,12;
92,28;12,316;336,60;49,17;
92,28;12,316;337,20;49,26;
92,29;12,317;336,90;49,22;
92,29;12,318;336,70;49,19;
92,29;12,318;336,60;49,17;
92,30;12,319;335,90;49,07;
92,31;12,320;335,50;49,01;
92,31;12,321;335,30;48,98;
92,32;12,321;335,30;48,98;
92,32;12,322;335,30;48,98;
92,32;12,323;335,50;49,01;
92,33;12,323;334,90;48,93;
92,33;12,324;335,30;48,98;
92,34;12,325;335,70;49,04;
92,35;12,325;336,20;49,12;
92,35;12,326;336,40;49,15;
92,36;12,326;336,00;49,09;
92,36;12,327;335,60;49,03;
92,36;12,328;335,60;49,03;
92,37;12,328;336,60;49,17;
92,38;12,329;336,90;49,22;
92,38;12,330;337,30;49,28;
92,39;12,330;336,40;49,15;
92,39;12,331;335,70;49,04;
92,39;12,332;335,90;49,07;
92,40;12,333;335,10;48,96;
92,40;12,333;336,10;49,10;
92,41;12,334;336,40;49,15;
92,42;12,335;335,50;49,01;
92,42;12,335;336,10;49,10;
92,43;12,336;334,90;48,93;
92,43;12,337;334,40;48,85;
92,43;12,337;335,10;48,96;
92,44;12,338;335,60;49,03;
92,44;12,339;337,00;49,23;
92,45;12,339;337,40;49,29;
92,46;12,340;336,70;49,19;
92,46;12,340;336,10;49,10;
92,46;12,341;335,50;49,01;
92,47;12,342;335,50;49,01;
92,47;12,342;336,30;49,13;
92,48;12,343;336,50;49,16;
92,49;12,344;336,50;49,16;
92,49;12,344;336,00;49,09;
92,50;12,345;336,60;49,17;
92,50;12,346;336,80;49,20;
92,50;12,347;337,30;49,28;
92,51;12,347;338,10;49,39;
92,51;12,348;337,20;49,26;
92,52;12,349;336,70;49,19;
92,53;12,349;335,80;49,06;
92,53;12,350;336,00;49,09;
92,54;12,351;336,10;49,10;
92,54;12,351;336,00;49,09;
92,54;12,352;336,00;49,09;
92,55;12,352;336,10;49,10;
92,56;12,353;336,20;49,12;
92,56;12,354;336,40;49,15;
92,57;12,354;337,50;49,31;
92,57;12,355;336,60;49,17;
92,57;12,356;336,40;49,15;
92,58;12,356;336,10;49,10;
92,58;12,357;335,90;49,07;
92,59;12,358;335,90;49,07;
92,60;12,358;336,10;49,10;
92,60;12,359;336,70;49,19;
92,61;12,360;336,00;49,09;
92,61;12,361;336,50;49,16;
92,61;12,361;337,00;49,23;
92,62;12,362;336,90;49,22;
92,63;12,363;336,40;49,15;
92,63;12,363;335,30;48,98;
92,64;12,364;334,50;48,87;
92,64;12,365;334,80;48,91;
92,64;12,365;335,30;48,98;
92,65;12,366;336,30;49,13;
92,65;12,366;336,70;49,19;
92,66;12,367;336,60;49,17;
92,67;12,368;337,00;49,23;
92,67;12,368;337,00;49,23;
92,68;12,369;336,70;49,19;
92,68;12,370;336,50;49,16;
92,68;12,370;336,40;49,15;
92,69;12,371;336,30;49,13;
92,69;12,372;336,60;49,17;
92,70;12,373;336,20;49,12;
92,71;12,373;336,60;49,17;
92,71;12,374;336,00;49,09;
92,71;12,375;336,00;49,09;
92,72;12,375;336,40;49,15;
92,72;12,376;336,30;49,13;
92,73;12,377;337,30;49,28;
92,74;12,377;337,30;49,28;
92,74;12,378;337,00;49,23;
92,75;12,378;336,80;49,20;
92,75;12,379;335,90;49,07;
92,75;12,380;335,30;48,98;
92,76;12,380;335,70;49,04;
92,76;12,382;335,40;49,00;
92,77;12,382;335,80;49,06;
92,78;12,382;336,10;49,10;
92,78;12,384;335,50;49,01;
92,79;12,384;335,60;49,03;
92,79;12,384;336,00;49,09;
92,79;12,385;335,80;49,06;
92,80;12,386;336,00;49,09;
92,81;12,387;336,70;49,19;
92,81;12,387;336,30;49,13;
92,82;12,388;336,30;49,13;
92,82;12,389;336,60;49,17;
92,82;12,389;335,70;49,04;
92,83;12,390;335,80;49,06;
92,83;12,391;336,40;49,15;
92,84;12,392;336,20;49,12;
92,85;12,392;337,00;49,23;
92,85;12,392;336,80;49,20;
92,86;12,394;336,40;49,15;
92,86;12,394;336,60;49,17;
92,86;12,394;336,00;49,09;
92,87;12,396;336,10;49,10;
92,88;12,396;336,00;49,09;
92,88;12,396;336,40;49,15;
92,89;12,398;336,90;49,22;
92,89;12,398;336,80;49,20;
92,89;12,399;337,10;49,25;
92,90;12,399;336,60;49,17;
92,90;12,400;336,90;49,22;
92,91;12,401;336,80;49,20;
92,92;12,401;337,00;49,23;
92,92;12,402;336,20;49,12;
92,93;12,403;335,60;49,03;
92,93;12,403;336,00;49,09;
92,93;12,404;335,80;49,06;
92,94;12,405;336,00;49,09;
92,94;12,406;335,80;49,06;
92,95;12,406;334,80;48,91;
92,96;12,406;334,60;48,88;
92,96;12,408;334,50;48,87;
92,96;12,408;334,20;48,82;
92,97;12,408;334,90;48,93;
92,97;12,410;335,30;48,98;
92,98;12,410;336,50;49,16;
92,99;12,410;337,20;49,26;
92,99;12,411;337,00;49,23;
93,00;12,412;336,70;49,19;
93,00;12,413;336,20;49,12;
93,00;12,413;336,10;49,10;
93,01;12,414;336,10;49,10;
93,01;12,415;336,60;49,17;
93,02;12,415;336,60;49,17;
93,03;12,416;336,50;49,16;
93,03;12,417;336,20;49,12;
93,04;12,417;335,50;49,01;
93,04;12,418;336,10;49,10;
93,04;12,418;336,10;49,10;
93,05;12,419;336,20;49,12;
93,06;12,420;336,80;49,20;
93,06;12,420;336,00;49,09;
93,07;12,421;335,90;49,07;
93,07;12,422;336,50;49,16;
93,07;12,422;336,70;49,19;
93,08;12,423;336,60;49,17;
93,08;12,424;335,90;49,07;
93,09;12,425;335,60;49,03;
93,10;12,425;335,40;49,00;
93,10;12,426;336,00;49,09;
93,11;12,427;336,60;49,17;
93,11;12,427;336,30;49,13;
93,11;12,428;337,10;49,25;
93,12;12,429;337,50;49,31;
93,13;12,429;338,30;49,42;
93,13;12,430;338,10;49,39;
93,14;12,431;337,30;49,28;
93,14;12,432;337,20;49,26;
93,14;12,432;336,60;49,17;
93,15;12,432;336,70;49,19;
93,15;12,434;336,30;49,13;
93,16;12,434;335,90;49,07;
93,17;12,434;336,20;49,12;
93,17;12,436;336,30;49,13;
93,18;12,436;336,20;49,12;
93,18;12,436;336,60;49,17;
93,18;12,438;336,90;49,22;
93,19;12,438;336,30;49,13;
93,19;12,439;336,80;49,20;
93,20;12,439;336,60;49,17;
93,21;12,440;336,50;49,16;
93,21;12,441;337,20;49,26;
93,21;12,441;337,20;49,26;
93,22;12,442;336,60;49,17;
93,22;12,443;335,60;49,03;
93,23;12,443;335,60;49,03;
93,24;12,444;336,00;49,09;
93,24;12,444;336,00;49,09;
93,25;12,446;337,20;49,26;
93,25;12,446;337,00;49,23;
93,25;12,446;336,40;49,15;
93,26;12,448;336,80;49,20;
93,26;12,448;336,50;49,16;
93,27;12,448;336,70;49,19;
93,28;12,450;336,80;49,20;
93,28;12,450;336,50;49,16;
93,29;12,450;336,70;49,19;
93,29;12,451;336,10;49,10;
93,29;12,452;336,00;49,09;
93,30;12,453;335,90;49,07;
93,31;12,453;335,50;49,01;
93,31;12,454;336,50;49,16;
93,32;12,455;337,10;49,25;
93,32;12,455;336,50;49,16;
93,32;12,456;336,50;49,16;
93,33;12,457;336,40;49,15;
93,33;12,458;336,00;49,09;
93,34;12,458;337,30;49,28;
93,35;12,459;337,80;49,35;
93,35;12,460;338,00;49,38;
93,36;12,460;337,20;49,26;
93,36;12,461;336,90;49,22;
93,36;12,462;336,90;49,22;
93,37;12,462;336,40;49,15;
93,38;12,463;336,80;49,20;
93,38;12,464;337,00;49,23;
93,39;12,464;336,60;49,17;
93,39;12,465;336,20;49,12;
93,39;12,465;337,00;49,23;
93,40;12,466;336,80;49,20;
93,40;12,467;337,40;49,29;
93,41;12,467;338,40;49,44;
93,42;12,468;338,40;49,44;
93,42;12,469;337,80;49,35;
93,43;12,469;337,80;49,35;
93,43;12,470;337,20;49,26;
93,43;12,471;336,70;49,19;
93,44;12,472;336,60;49,17;
93,44;12,472;336,60;49,17;
93,45;12,473;336,60;49,17;
93,46;12,474;336,20;49,12;
93,46;12,474;336,90;49,22;
93,46;12,474;337,60;49,32;
93,47;12,476;337,70;49,34;
93,47;12,476;338,40;49,44;
93,48;12,476;338,60;49,47;
