
Zeit;Weg;Kraft;Biegespannung;
82.13;10.964;390.80;57.09;
82.14;10.965;391.20;57.15;
82.14;10.965;390.30;57.02;
82.14;10.965;391.10;57.14;
82.15;10.967;391.30;57.17;
82.15;10.967;390.70;57.08;
82.16;10.967;391.00;57.12;
82.17;10.969;390.20;57.01;
82.17;10.969;390.10;56.99;
82.18;10.969;390.50;57.05;
82.18;10.970;390.60;57.06;
82.18;10.971;390.00;56.98;
82.19;10.972;389.50;56.90;
82.19;10.972;389.00;56.83;
82.20;10.973;389.40;56.89;
82.21;10.974;390.30;57.02;
82.21;10.974;391.20;57.15;
82.21;10.975;390.80;57.09;
82.22;10.976;390.10;56.99;
82.22;10.976;390.40;57.03;
82.23;10.977;390.60;57.06;
82.24;10.977;391.00;57.12;
82.24;10.979;391.00;57.12;
82.25;10.979;391.00;57.12;
82.25;10.979;390.80;57.09;
82.25;10.981;390.60;57.06;
82.26;10.981;390.90;57.11;
82.26;10.982;390.10;56.99;
82.27;10.983;390.00;56.98;
82.28;10.983;390.20;57.01;
82.28;10.984;390.30;57.02;
82.29;10.984;389.90;56.96;
82.29;10.985;390.00;56.98;
82.29;10.986;390.10;56.99;
82.30;10.986;389.70;56.93;
82.31;10.987;390.30;57.02;
82.31;10.988;390.50;57.05;
82.32;10.988;390.30;57.02;
82.32;10.989;390.50;57.05;
82.32;10.990;390.40;57.03;
82.33;10.991;390.00;56.98;
82.33;10.991;390.60;57.06;
82.34;10.992;391.20;57.15;
82.35;10.993;391.40;57.18;
82.35;10.993;392.10;57.28;
82.36;10.994;392.20;57.30;
82.36;10.995;391.70;57.22;
82.36;10.995;391.30;57.17;
82.37;10.996;390.80;57.09;
82.38;10.997;390.10;56.99;
82.38;10.997;389.70;56.93;
82.39;10.998;390.30;57.02;
82.39;10.998;390.10;56.99;
82.39;10.999;390.20;57.01;
82.40;11.000;391.20;57.15;
82.40;11.000;391.30;57.17;
82.41;11.001;391.30;57.17;
82.42;11.002;391.80;57.24;
82.42;11.002;391.40;57.18;
82.43;11.003;390.90;57.11;
82.43;11.004;391.40;57.18;
82.43;11.005;391.60;57.21;
82.44;11.005;391.80;57.24;
82.44;11.006;391.90;57.25;
82.45;11.007;391.40;57.18;
82.46;11.007;390.50;57.05;
82.46;11.008;390.50;57.05;
82.46;11.009;390.70;57.08;
82.47;11.009;391.80;57.24;
82.47;11.010;392.20;57.30;
82.48;11.010;392.50;57.34;
82.49;11.011;392.30;57.31;
82.49;11.012;392.10;57.28;
82.50;11.012;391.50;57.20;
82.50;11.013;390.90;57.11;
82.50;11.014;390.90;57.11;
82.51;11.014;389.80;56.95;
82.51;11.015;391.10;57.14;
82.52;11.016;391.10;57.14;
82.53;11.017;390.70;57.08;
82.53;11.017;391.70;57.22;
82.54;11.018;391.40;57.18;
82.54;11.019;392.00;57.27;
82.54;11.019;392.50;57.34;
82.55;11.020;392.60;57.36;
82.56;11.021;392.30;57.31;
82.56;11.021;391.50;57.20;
82.57;11.022;391.50;57.20;
82.57;11.023;390.50;57.05;
82.57;11.023;390.60;57.06;
82.58;11.024;391.20;57.15;
82.58;11.024;391.10;57.14;
82.59;11.025;391.70;57.22;
82.60;11.026;391.70;57.22;
82.60;11.026;391.90;57.25;
82.61;11.027;392.00;57.27;
82.61;11.028;391.70;57.22;
82.61;11.028;391.60;57.21;
82.62;11.029;391.80;57.24;
82.63;11.030;391.70;57.22;
82.63;11.031;392.80;57.38;
82.64;11.031;393.70;57.52;
82.64;11.032;392.80;57.38;
82.64;11.033;393.50;57.49;
82.65;11.033;392.70;57.37;
82.65;11.034;391.70;57.22;
82.66;11.035;392.10;57.28;
82.67;11.035;391.50;57.20;
82.67;11.036;392.00;57.27;
82.68;11.036;392.30;57.31;
82.68;11.037;391.90;57.25;
82.68;11.038;391.80;57.24;
82.69;11.038;391.30;57.17;
82.69;11.039;391.80;57.24;
82.70;11.040;392.30;57.31;
82.71;11.040;393.10;57.43;
82.71;11.041;393.40;57.47;
82.71;11.042;392.90;57.40;
82.72;11.042;393.30;57.46;
82.72;11.043;392.50;57.34;
82.73;11.044;392.80;57.38;
82.74;11.045;392.80;57.38;
82.74;11.045;393.00;57.41;
82.75;11.046;393.20;57.44;
82.75;11.047;392.60;57.36;
82.75;11.047;392.90;57.40;
82.76;11.048;392.50;57.34;
82.76;11.049;392.30;57.31;
82.77;11.049;392.40;57.33;
82.78;11.050;392.40;57.33;
82.78;11.050;392.50;57.34;
82.79;11.051;392.80;57.38;
82.79;11.052;392.90;57.40;
82.79;11.052;393.30;57.46;
82.80;11.053;393.30;57.46;
82.81;11.054;393.10;57.43;
82.81;11.054;393.90;57.55;
82.82;11.055;393.90;57.55;
82.82;11.056;393.90;57.55;
82.82;11.057;393.90;57.55;
82.83;11.057;392.90;57.40;
82.83;11.058;391.80;57.24;
82.84;11.059;391.50;57.20;
82.85;11.059;391.50;57.20;
82.85;11.060;391.70;57.22;
82.86;11.061;391.90;57.25;
82.86;11.061;391.90;57.25;
82.86;11.062;392.10;57.28;
82.87;11.063;392.70;57.37;
82.88;11.063;392.80;57.38;
82.88;11.064;392.20;57.30;
82.89;11.064;392.60;57.36;
82.89;11.065;392.60;57.36;
82.89;11.066;392.40;57.33;
82.90;11.066;393.30;57.46;
82.90;11.067;392.50;57.34;
82.91;11.068;392.50;57.34;
82.92;11.068;393.10;57.43;
82.92;11.069;392.70;57.37;
82.93;11.070;393.50;57.49;
82.93;11.071;393.10;57.43;
82.93;11.071;393.10;57.43;
82.94;11.072;393.10;57.43;
82.94;11.073;392.70;57.37;
82.95;11.073;393.10;57.43;
82.96;11.074;393.40;57.47;
82.96;11.075;393.40;57.47;
82.96;11.075;393.90;57.55;
82.97;11.076;393.30;57.46;
82.97;11.076;393.00;57.41;
82.98;11.077;393.80;57.53;
82.99;11.078;393.30;57.46;
82.99;11.078;393.70;57.52;
83.00;11.079;393.80;57.53;
83.00;11.080;393.00;57.41;
83.00;11.080;393.00;57.41;
83.01;11.081;393.60;57.50;
83.01;11.082;393.20;57.44;
83.02;11.083;393.70;57.52;
83.03;11.083;394.50;57.63;
83.03;11.084;393.90;57.55;
83.04;11.085;393.70;57.52;
83.04;11.085;393.80;57.53;
83.04;11.086;393.50;57.49;
83.05;11.087;394.10;57.57;
83.06;11.087;394.30;57.60;
83.06;11.088;393.90;57.55;
83.07;11.089;394.40;57.62;
83.07;11.089;393.80;57.53;
83.07;11.090;394.40;57.62;
83.08;11.090;394.00;57.56;
83.08;11.091;393.30;57.46;
83.09;11.092;392.90;57.40;
83.10;11.092;392.90;57.40;
83.10;11.093;393.60;57.50;
83.11;11.094;394.30;57.60;
83.11;11.094;394.50;57.63;
83.11;11.095;394.00;57.56;
83.12;11.096;393.80;57.53;
83.13;11.097;393.30;57.46;
83.13;11.097;393.80;57.53;
83.14;11.098;394.60;57.65;
83.14;11.099;394.70;57.66;
83.14;11.099;394.50;57.63;
83.15;11.100;394.10;57.57;
83.15;11.101;393.70;57.52;
83.16;11.101;393.90;57.55;
83.17;11.102;393.80;57.53;
83.17;11.102;393.70;57.52;
83.18;11.103;393.60;57.50;
83.18;11.104;393.50;57.49;
83.18;11.104;393.70;57.52;
83.19;11.105;394.50;57.63;
83.19;11.106;395.00;57.71;
83.20;11.106;395.40;57.76;
83.21;11.107;395.60;57.79;
83.21;11.108;395.30;57.75;
83.21;11.108;394.80;57.68;
83.22;11.109;394.90;57.69;
83.22;11.110;394.40;57.62;
83.23;11.111;394.60;57.65;
83.24;11.111;394.60;57.65;
83.24;11.112;394.00;57.56;
83.25;11.113;394.30;57.60;
83.25;11.113;394.10;57.57;
83.25;11.114;394.70;57.66;
83.26;11.115;394.50;57.63;
83.26;11.115;394.50;57.63;
83.27;11.116;394.90;57.69;
83.28;11.116;393.90;57.55;
83.28;11.117;394.10;57.57;
83.29;11.118;394.10;57.57;
83.29;11.118;393.50;57.49;
83.29;11.120;394.30;57.60;
83.30;11.120;394.30;57.60;
83.31;11.120;394.50;57.63;
83.31;11.121;394.70;57.66;
83.32;11.122;394.10;57.57;
83.32;11.123;394.50;57.63;
83.32;11.123;394.30;57.60;
83.33;11.124;394.10;57.57;
83.33;11.125;394.20;57.59;
83.34;11.125;394.30;57.60;
83.35;11.126;394.80;57.68;
83.35;11.127;395.00;57.71;
83.36;11.127;395.10;57.72;
83.36;11.128;394.80;57.68;
83.36;11.128;395.40;57.76;
83.37;11.129;395.70;57.81;
83.38;11.130;395.70;57.81;
83.38;11.130;395.50;57.78;
83.39;11.131;395.30;57.75;
83.39;11.132;395.40;57.76;
83.39;11.132;395.50;57.78;
83.40;11.133;395.50;57.78;
83.40;11.134;394.60;57.65;
83.41;11.134;394.40;57.62;
83.42;11.135;394.50;57.63;
83.42;11.136;394.70;57.66;
83.43;11.137;395.00;57.71;
83.43;11.137;395.00;57.71;
83.43;11.138;394.90;57.69;
83.44;11.139;394.50;57.63;
83.44;11.139;395.10;57.72;
83.45;11.140;394.50;57.63;
83.46;11.141;394.20;57.59;
83.46;11.141;395.00;57.71;
83.46;11.142;394.60;57.65;
83.47;11.142;394.50;57.63;
83.47;11.143;394.80;57.68;
83.48;11.144;394.60;57.65;
83.49;11.144;394.70;57.66;
83.49;11.145;395.60;57.79;
83.50;11.146;395.80;57.82;
83.50;11.146;395.50;57.78;
83.50;11.147;395.40;57.76;
83.51;11.148;395.50;57.78;
83.51;11.149;395.10;57.72;
83.52;11.149;394.80;57.68;
83.53;11.150;395.10;57.72;
83.53;11.151;394.90;57.69;
83.54;11.151;395.90;57.84;
83.54;11.151;396.60;57.94;
83.54;11.153;396.60;57.94;
83.55;11.153;396.40;57.91;
83.56;11.153;395.80;57.82;
83.56;11.155;395.90;57.84;
83.57;11.155;396.00;57.85;
83.57;11.156;396.10;57.87;
83.57;11.156;395.40;57.76;
83.58;11.157;395.40;57.76;
83.58;11.158;395.40;57.76;
83.59;11.158;395.60;57.79;
83.60;11.159;396.20;57.88;
83.60;11.160;396.10;57.87;
83.61;11.160;395.80;57.82;
83.61;11.161;395.30;57.75;
83.61;11.161;394.90;57.69;
83.62;11.163;394.20;57.59;
83.63;11.163;394.40;57.62;
83.63;11.163;394.80;57.68;
83.64;11.165;395.60;57.79;
83.64;11.165;396.50;57.93;
83.64;11.165;396.40;57.91;
83.65;11.167;396.60;57.94;
83.65;11.167;396.40;57.91;
83.66;11.167;397.00;58.00;
83.67;11.168;397.10;58.01;
83.67;11.169;397.50;58.07;
83.68;11.170;397.10;58.01;
83.68;11.170;396.70;57.95;
83.68;11.171;396.80;57.97;
83.69;11.172;396.20;57.88;
83.69;11.172;395.90;57.84;
83.70;11.173;396.00;57.85;
83.71;11.174;395.90;57.84;
83.71;11.175;395.80;57.82;
83.71;11.175;395.80;57.82;
83.72;11.175;395.60;57.79;
83.72;11.177;396.10;57.87;
83.73;11.177;395.90;57.84;
83.74;11.177;396.60;57.94;
83.74;11.179;396.30;57.90;
83.75;11.179;396.30;57.90;
83.75;11.179;396.10;57.87;
83.75;11.181;396.30;57.90;
83.76;11.181;396.40;57.91;
83.76;11.182;396.90;57.98;
83.77;11.182;397.60;58.09;
83.78;11.183;397.10;58.01;
83.78;11.184;398.00;58.14;
83.79;11.184;397.10;58.01;
83.79;11.185;396.90;57.98;
83.79;11.186;396.30;57.90;
83.80;11.186;395.70;57.81;
83.81;11.187;395.40;57.76;
83.81;11.188;395.20;57.74;
83.82;11.189;396.10;57.87;
83.82;11.189;396.60;57.94;
83.82;11.190;396.90;57.98;
83.83;11.191;396.80;57.97;
83.83;11.191;397.30;58.04;
83.84;11.191;397.00;58.00;
83.85;11.193;397.50;58.07;
83.85;11.193;398.10;58.16;
83.86;11.193;397.10;58.01;
83.86;11.194;397.40;58.06;
83.86;11.195;397.00;58.00;
83.87;11.196;396.70;57.95;
83.88;11.196;396.40;57.91;
83.88;11.197;396.30;57.90;
83.89;11.198;396.70;57.95;
83.89;11.198;396.70;57.95;
83.89;11.199;397.00;58.00;
83.90;11.200;397.00;58.00;
83.90;11.200;396.20;57.88;
83.91;11.201;396.30;57.90;
83.92;11.201;396.90;57.98;
83.92;11.203;396.70;57.95;
83.93;11.203;397.00;58.00;
83.93;11.204;397.00;58.00;
83.93;11.205;397.10;58.01;
83.94;11.205;396.90;57.98;
83.94;11.205;397.10;58.01;
83.95;11.207;397.50;58.07;
83.96;11.207;397.20;58.03;
83.96;11.208;397.20;58.03;
83.96;11.208;397.60;58.09;
83.97;11.209;397.10;58.01;
83.97;11.210;397.00;58.00;
83.98;11.210;397.30;58.04;
83.99;11.211;397.10;58.01;
83.99;11.212;397.20;58.03;
84.00;11.212;397.20;58.03;
84.00;11.213;397.50;58.07;
84.00;11.214;397.10;58.01;
84.01;11.215;397.40;58.06;
84.01;11.215;397.60;58.09;
84.02;11.215;396.70;57.95;
84.03;11.217;396.80;57.97;
84.03;11.217;396.60;57.94;
84.04;11.217;397.60;58.09;
84.04;11.219;398.20;58.17;
84.04;11.219;398.10;58.16;
84.05;11.219;398.20;58.17;
84.06;11.220;396.70;57.95;
84.06;11.221;396.30;57.90;
84.07;11.222;396.40;57.91;
84.07;11.222;397.10;58.01;
84.07;11.223;397.40;58.06;
84.08;11.224;398.70;58.25;
84.08;11.224;398.30;58.19;
84.09;11.225;397.80;58.12;
84.10;11.226;398.60;58.23;
84.10;11.226;397.90;58.13;
84.11;11.227;398.40;58.20;
84.11;11.228;399.30;58.33;
84.11;11.229;397.90;58.13;
84.12;11.229;398.10;58.16;
84.13;11.229;398.30;58.19;
84.13;11.231;398.00;58.14;
84.14;11.231;399.10;58.31;
84.14;11.232;399.00;58.29;
84.14;11.233;398.60;58.23;
84.15;11.233;398.60;58.23;
84.15;11.234;398.40;58.20;
84.16;11.234;398.00;58.14;
84.17;11.235;398.60;58.23;
84.17;11.236;397.90;58.13;
84.18;11.236;397.60;58.09;
84.18;11.237;398.00;58.14;
84.18;11.238;397.70;58.10;
84.19;11.238;397.60;58.09;
84.19;11.239;397.80;58.12;
84.20;11.240;398.20;58.17;
84.21;11.241;397.80;58.12;
84.21;11.241;398.30;58.19;
84.21;11.242;398.70;58.25;
84.22;11.243;398.10;58.16;
84.22;11.243;398.10;58.16;
84.23;11.244;398.30;58.19;
84.24;11.245;398.10;58.16;
84.24;11.245;398.60;58.23;
84.25;11.246;398.60;58.23;
84.25;11.247;398.40;58.20;
84.25;11.247;398.30;58.19;
84.26;11.248;398.30;58.19;
84.26;11.248;399.10;58.31;
84.27;11.249;398.80;58.26;
84.28;11.250;399.20;58.32;
84.28;11.250;399.20;58.32;
84.29;11.251;399.10;58.31;
84.29;11.252;398.70;58.25;
84.29;11.252;398.00;58.14;
84.30;11.253;397.60;58.09;
84.31;11.254;397.20;58.03;
84.31;11.255;398.00;58.14;
84.32;11.255;398.30;58.19;
84.32;11.256;398.50;58.22;
84.32;11.257;398.60;58.23;
84.33;11.257;398.40;58.20;
84.33;11.258;398.60;58.23;
84.34;11.259;398.40;58.20;
84.35;11.259;398.10;58.16;
84.35;11.260;398.00;58.14;
84.36;11.260;398.20;58.17;
84.36;11.261;398.70;58.25;
84.36;11.262;398.70;58.25;
84.37;11.262;399.20;58.32;
84.38;11.263;399.10;58.31;
84.38;11.264;399.40;58.35;
84.39;11.264;399.80;58.41;
84.39;11.265;399.50;58.36;
84.39;11.266;399.60;58.38;
84.40;11.267;399.40;58.35;
84.40;11.267;399.40;58.35;
84.41;11.268;399.90;58.42;
84.42;11.269;399.70;58.39;
84.42;11.269;400.50;58.51;
84.43;11.270;400.30;58.48;
84.43;11.271;399.90;58.42;
84.43;11.271;400.70;58.54;
84.44;11.272;399.70;58.39;
84.44;11.273;400.40;58.50;
84.45;11.273;400.40;58.50;
84.46;11.274;400.50;58.51;
84.46;11.274;400.50;58.51;
84.46;11.275;399.90;58.42;
84.47;11.276;400.00;58.44;
84.47;11.276;398.90;58.28;
84.48;11.277;399.30;58.33;
84.49;11.278;399.30;58.33;
84.49;11.278;399.40;58.35;
84.50;11.279;399.40;58.35;
84.50;11.280;399.60;58.38;
84.50;11.281;399.80;58.41;
84.51;11.281;399.70;58.39;
84.51;11.282;399.50;58.36;
84.52;11.283;399.40;58.35;
84.53;11.283;398.80;58.26;
84.53;11.284;397.90;58.13;
84.54;11.285;398.20;58.17;
84.54;11.285;398.20;58.17;
84.54;11.286;398.70;58.25;
84.55;11.286;400.00;58.44;
84.56;11.287;400.00;58.44;
84.56;11.288;400.30;58.48;
84.57;11.288;400.40;58.50;
84.57;11.289;399.80;58.41;
84.57;11.290;400.50;58.51;
84.58;11.290;400.60;58.52;
84.58;11.291;401.40;58.64;
84.59;11.292;401.60;58.67;
84.60;11.292;401.50;58.66;
84.60;11.293;400.80;58.55;
84.61;11.294;400.00;58.44;
84.61;11.295;400.50;58.51;
84.61;11.295;400.30;58.48;
84.62;11.296;400.20;58.47;
84.63;11.297;400.00;58.44;
84.63;11.297;399.70;58.39;
84.64;11.298;399.60;58.38;
84.64;11.299;399.80;58.41;
84.64;11.299;401.30;58.63;
84.65;11.300;401.40;58.64;
84.65;11.300;402.10;58.74;
84.66;11.301;402.10;58.74;
84.67;11.302;400.60;58.52;
84.67;11.302;400.50;58.51;
84.68;11.303;400.40;58.50;
84.68;11.304;400.40;58.50;
84.68;11.304;400.80;58.55;
84.69;11.305;400.30;58.48;
84.69;11.306;400.00;58.44;
84.70;11.307;400.20;58.47;
84.71;11.307;400.00;58.44;
84.71;11.308;400.00;58.44;
84.71;11.309;400.00;58.44;
84.72;11.309;400.00;58.44;
84.72;11.310;400.70;58.54;
84.73;11.311;400.90;58.57;
84.74;11.311;400.40;58.50;
84.74;11.312;401.20;58.61;
84.75;11.313;400.20;58.47;
84.75;11.313;399.90;58.42;
84.75;11.314;400.70;58.54;
84.76;11.314;399.80;58.41;
84.76;11.315;400.70;58.54;
84.77;11.316;401.30;58.63;
84.78;11.316;401.50;58.66;
84.78;11.317;401.40;58.64;
84.79;11.318;400.50;58.51;
84.79;11.318;400.50;58.51;
84.79;11.319;399.80;58.41;
84.80;11.320;400.40;58.50;
84.81;11.321;401.20;58.61;
84.81;11.321;400.50;58.51;
84.82;11.322;401.40;58.64;
84.82;11.323;401.30;58.63;
84.82;11.323;401.30;58.63;
84.83;11.324;402.30;58.77;
84.83;11.325;401.90;58.71;
84.84;11.325;402.00;58.73;
84.85;11.326;401.90;58.71;
84.85;11.326;401.80;58.70;
84.86;11.327;401.80;58.70;
84.86;11.328;401.80;58.70;
84.86;11.328;401.50;58.66;
84.87;11.329;401.00;58.58;
84.88;11.330;401.10;58.60;
84.88;11.330;401.00;58.58;
84.89;11.331;401.00;58.58;
84.89;11.332;401.60;58.67;
84.89;11.333;401.00;58.58;
84.90;11.333;401.20;58.61;
84.90;11.334;401.40;58.64;
84.91;11.335;401.20;58.61;
84.92;11.335;401.00;58.58;
84.92;11.336;401.00;58.58;
84.93;11.337;401.20;58.61;
84.93;11.337;400.60;58.52;
84.93;11.338;401.50;58.66;
84.94;11.339;401.30;58.63;
84.94;11.339;401.40;58.64;
84.95;11.340;401.80;58.70;
84.96;11.340;401.80;58.70;
84.96;11.341;401.60;58.67;
84.96;11.342;401.90;58.71;
84.97;11.342;402.00;58.73;
84.97;11.343;402.40;58.79;
84.98;11.344;402.90;58.86;
84.99;11.344;402.80;58.85;
84.99;11.345;403.00;58.88;
85.00;11.346;402.30;58.77;
85.00;11.347;402.50;58.80;
85.00;11.347;401.70;58.69;
85.01;11.348;400.80;58.55;
85.01;11.349;400.50;58.51;
85.02;11.349;400.50;58.51;
85.03;11.350;400.80;58.55;
85.03;11.351;401.20;58.61;
85.04;11.351;401.20;58.61;
85.04;11.352;400.60;58.52;
85.04;11.352;400.40;58.50;
85.05;11.353;401.20;58.61;
85.06;11.354;401.70;58.69;
85.06;11.354;401.60;58.67;
85.07;11.355;402.30;58.77;
85.07;11.356;402.50;58.80;
85.07;11.356;402.10;58.74;
85.08;11.357;402.70;58.83;
85.08;11.358;402.60;58.82;
85.09;11.358;402.20;58.76;
85.10;11.359;403.10;58.89;
85.10;11.360;402.30;58.77;
85.11;11.361;402.70;58.83;
85.11;11.361;402.90;58.86;
85.11;11.362;402.50;58.80;
85.12;11.363;403.70;58.98;
85.13;11.363;403.00;58.88;
85.13;11.364;402.90;58.86;
85.14;11.365;402.50;58.80;
85.14;11.365;401.70;58.69;
85.14;11.366;402.10;58.74;
85.15;11.366;401.80;58.70;
85.15;11.367;401.70;58.69;
85.16;11.368;402.10;58.74;
85.17;11.368;401.50;58.66;
85.17;11.369;402.30;58.77;
85.18;11.370;402.20;58.76;
85.18;11.370;401.90;58.71;
85.18;11.371;401.90;58.71;
85.19;11.372;401.20;58.61;
85.19;11.373;401.40;58.64;
85.20;11.373;401.10;58.60;
85.21;11.374;401.90;58.71;
85.21;11.375;402.10;58.74;
85.21;11.375;402.60;58.82;
85.22;11.376;403.50;58.95;
85.22;11.377;402.60;58.82;
85.23;11.377;402.70;58.83;
85.24;11.378;402.60;58.82;
85.24;11.378;401.80;58.70;
85.25;11.379;402.20;58.76;
85.25;11.380;402.30;58.77;
85.25;11.380;402.40;58.79;
85.26;11.381;402.70;58.83;
85.26;11.382;402.90;58.86;
85.27;11.382;402.60;58.82;
85.28;11.383;402.40;58.79;
85.28;11.384;402.20;58.76;
85.29;11.384;402.10;58.74;
85.29;11.385;402.20;58.76;
85.29;11.386;402.40;58.79;
85.30;11.387;402.60;58.82;
85.31;11.387;402.90;58.86;
85.31;11.388;402.80;58.85;
85.32;11.389;402.40;58.79;
85.32;11.389;401.70;58.69;
85.32;11.389;402.20;58.76;
85.33;11.391;402.80;58.85;
85.33;11.391;403.20;58.90;
85.34;11.392;403.40;58.93;
85.35;11.392;403.20;58.90;
85.35;11.393;403.20;58.90;
85.36;11.394;403.40;58.93;
85.36;11.394;403.70;58.98;
85.36;11.395;404.00;59.02;
85.37;11.396;404.10;59.04;
85.38;11.396;403.80;58.99;
85.38;11.397;404.20;59.05;
85.39;11.398;403.60;58.96;
85.39;11.399;403.30;58.92;
85.39;11.399;402.70;58.83;
85.40;11.399;402.80;58.85;
85.40;11.401;403.00;58.88;
85.41;11.401;403.40;58.93;
85.42;11.401;403.90;59.01;
85.42;11.403;403.20;58.90;
85.43;11.403;402.90;58.86;
85.43;11.403;403.20;58.90;
85.43;11.405;402.90;58.86;
85.44;11.405;403.50;58.95;
85.44;11.406;404.10;59.04;
85.45;11.406;403.90;59.01;
85.46;11.407;404.40;59.08;
85.46;11.408;404.50;59.09;
85.46;11.408;405.00;59.17;
85.47;11.409;405.30;59.21;
85.47;11.410;405.20;59.20;
85.48;11.410;404.90;59.15;
85.49;11.411;403.30;58.92;
85.49;11.411;402.50;58.80;
85.50;11.413;402.40;58.79;
85.50;11.413;403.70;58.98;
85.50;11.413;404.50;59.09;
85.51;11.415;404.70;59.12;
85.51;11.415;405.20;59.20;
85.52;11.415;404.40;59.08;
85.53;11.417;404.40;59.08;
85.53;11.417;404.90;59.15;
85.54;11.417;405.00;59.17;
85.54;11.418;405.00;59.17;
85.54;11.419;404.80;59.14;
85.55;11.420;404.50;59.09;
85.56;11.420;404.10;59.04;
85.56;11.421;403.70;58.98;
85.57;11.422;404.10;59.04;
85.57;11.422;403.90;59.01;
85.57;11.423;403.40;58.93;
85.58;11.424;404.50;59.09;
85.58;11.425;404.30;59.07;
85.59;11.425;404.10;59.04;
85.60;11.425;405.20;59.20;
85.60;11.427;404.60;59.11;
85.61;11.427;404.60;59.11;
85.61;11.427;404.20;59.05;
85.61;11.429;403.60;58.96;
85.62;11.429;403.40;58.93;
85.63;11.429;403.30;58.92;
85.63;11.431;404.50;59.09;
85.64;11.431;404.20;59.05;
85.64;11.432;403.60;58.96;
85.64;11.432;402.80;58.85;
85.65;11.433;402.00;58.73;
85.65;11.434;402.50;58.80;
85.66;11.434;402.80;58.85;
85.67;11.435;403.10;58.89;
85.67;11.436;403.70;58.98;
85.68;11.436;404.20;59.05;
85.68;11.437;404.60;59.11;
85.68;11.438;405.00;59.17;
85.69;11.439;404.70;59.12;
85.69;11.439;404.50;59.09;
85.70;11.439;404.80;59.14;
85.71;11.441;405.50;59.24;
85.71;11.441;406.20;59.34;
85.71;11.441;406.00;59.31;
85.72;11.443;406.00;59.31;
85.72;11.443;406.20;59.34;
85.73;11.443;405.70;59.27;
85.74;11.444;405.30;59.21;
85.74;11.445;405.40;59.23;
85.75;11.446;405.40;59.23;
85.75;11.446;405.30;59.21;
85.75;11.447;405.70;59.27;
85.76;11.448;405.20;59.20;
85.76;11.448;403.90;59.01;
85.77;11.449;404.20;59.05;
85.78;11.450;404.80;59.14;
85.78;11.450;405.00;59.17;
85.79;11.451;406.30;59.36;
85.79;11.451;406.60;59.40;
85.79;11.453;406.40;59.37;
85.80;11.453;406.80;59.43;
85.81;11.454;406.50;59.39;
85.81;11.455;405.80;59.28;
85.82;11.455;405.10;59.18;
85.82;11.455;405.00;59.17;
85.82;11.457;404.50;59.09;
85.83;11.457;405.10;59.18;
85.83;11.458;405.50;59.24;
85.84;11.458;404.90;59.15;
85.85;11.459;405.50;59.24;
85.85;11.460;405.30;59.21;
85.86;11.460;405.60;59.25;
85.86;11.461;405.90;59.30;
85.86;11.462;405.90;59.30;
85.87;11.462;405.40;59.23;
85.88;11.463;405.90;59.30;
85.88;11.464;405.40;59.23;
85.89;11.465;405.60;59.25;
85.89;11.465;406.40;59.37;
85.89;11.465;405.60;59.25;
85.90;11.467;405.90;59.30;
85.90;11.467;405.40;59.23;
85.91;11.467;405.10;59.18;
85.92;11.469;405.80;59.28;
85.92;11.469;406.20;59.34;
85.93;11.469;406.40;59.37;
85.93;11.470;406.30;59.36;
85.93;11.471;405.70;59.27;
85.94;11.472;405.50;59.24;
85.94;11.472;405.60;59.25;
85.95;11.473;406.00;59.31;
85.96;11.474;405.60;59.25;
85.96;11.474;405.60;59.25;
85.96;11.475;405.80;59.28;
85.97;11.476;405.50;59.24;
85.97;11.476;405.80;59.28;
85.98;11.477;406.30;59.36;
85.99;11.477;406.00;59.31;
85.99;11.479;405.90;59.30;
86.00;11.479;407.00;59.46;
86.00;11.479;406.70;59.42;
86.00;11.481;406.80;59.43;
86.01;11.481;406.90;59.44;
86.01;11.482;406.20;59.34;
86.02;11.483;406.10;59.33;
86.03;11.483;405.30;59.21;
86.03;11.484;405.30;59.21;
86.04;11.484;405.30;59.21;
86.04;11.485;405.50;59.24;
86.04;11.486;406.30;59.36;
86.05;11.486;406.60;59.40;
86.06;11.487;406.80;59.43;
86.06;11.488;406.60;59.40;
86.07;11.488;406.70;59.42;
86.07;11.489;406.50;59.39;
86.07;11.490;405.50;59.24;
86.08;11.491;404.90;59.15;
86.08;11.491;405.20;59.20;
86.09;11.492;405.00;59.17;
86.10;11.493;405.50;59.24;
86.10;11.493;405.50;59.24;
86.11;11.494;405.10;59.18;
86.11;11.495;405.10;59.18;
86.11;11.495;405.50;59.24;
86.12;11.496;406.00;59.31;
86.13;11.497;406.30;59.36;
86.13;11.497;405.80;59.28;
86.14;11.498;405.80;59.28;
86.14;11.498;405.30;59.21;
86.14;11.499;405.10;59.18;
86.15;11.500;405.40;59.23;
86.15;11.500;405.20;59.20;
86.16;11.501;405.70;59.27;
86.17;11.502;405.60;59.25;
86.17;11.502;405.80;59.28;
86.18;11.503;406.40;59.37;
86.18;11.504;406.80;59.43;
86.18;11.505;406.80;59.43;
86.19;11.505;406.90;59.44;
86.19;11.506;406.40;59.37;
86.20;11.507;406.60;59.40;
86.21;11.507;407.40;59.52;
86.21;11.508;407.20;59.49;
86.21;11.509;407.40;59.52;
86.22;11.509;407.50;59.53;
86.22;11.510;407.20;59.49;
86.23;11.510;407.90;59.59;
86.24;11.511;408.20;59.63;
